FIRST_NAME,LAST_NAME,COUNTRY,DISPLAY_FIRST_LAST,TEAM_ABBREVIATION,SCHOOL,BIRTHDATE,TEAM_ID,TEAM_CODE,DISPLAY_FI_LAST,TEAM_CITY,PLAYERCODE,PERSON_ID,POSITION,DISPLAY_LAST_COMMA_FIRST,LAST_AFFILIATION,ROSTERSTATUS,TEAM_NAME,JERSEY
Ryan,Kelly,USA,Ryan Kelly,LAL,Duke,1991-04-09T00:00:00,1610612747,lakers,R. Kelly,Los Angeles,ryan_kelly,203527,Forward,"Kelly, Ryan",Duke/USA,Active,Lakers,4
Gal,Mekel,Israel,Gal Mekel,DAL,Wichita State,1988-03-04T00:00:00,1610612742,mavericks,G. Mekel,Dallas,gal_mekel,203539,Guard,"Mekel, Gal",Wichita State/Israel,Active,Mavericks,33
Gigi,Datome,Italy,Gigi Datome,DET,Italy,1987-11-27T00:00:00,1610612765,pistons,G. Datome,Detroit,luigi_datome,203540,Forward,"Datome, Gigi",Italy,Active,Pistons,13
Vitor,Faverani,Brazil,Vitor Faverani,BOS,,1988-05-05T00:00:00,1610612738,celtics,V. Faverani,Boston,vitor_faverani,203543,Center,"Faverani, Vitor",Brazil,Active,Celtics,38
Pero,Antic,Macedonia,Pero Antic,ATL,Macedonia,1982-07-29T00:00:00,1610612737,hawks,P. Antic,Atlanta,pero_antic,203544,Center,"Antic, Pero",Macedonia,Active,Hawks,6
Miroslav,Raduljica,Serbia,Miroslav Raduljica,MIL,Serbia,1988-01-05T00:00:00,1610612749,bucks,M. Raduljica,Milwaukee,miroslav_raduljica,203545,Center,"Raduljica, Miroslav",Serbia,Active,Bucks,9
Ian,Clark,USA,Ian Clark,UTA,Belmont University,1991-03-07T00:00:00,1610612762,jazz,I. Clark,Utah,ian_clark,203546,Guard,"Clark, Ian",Belmont University/USA,Active,Jazz,21
Elias,Harris,Germany,Elias Harris,,Gonzaga,1989-07-06T00:00:00,0,,E. Harris,,elias_harris,203548,,"Harris, Elias",Gonzaga/Germany,Inactive,,
Seth,Curry,USA,Seth Curry,,Duke,1990-08-23T00:00:00,0,,S. Curry,,seth_curry,203552,,"Curry, Seth",Duke/USA,Inactive,,
Seth,Curry,USA,Seth Curry,,Duke,1990-08-23T00:00:00,0,,S. Curry,,seth_curry,203552,,"Curry, Seth",Duke/USA,Inactive,,
Seth,Curry,USA,Seth Curry,,Duke,1990-08-23T00:00:00,0,,S. Curry,,seth_curry,203552,,"Curry, Seth",Duke/USA,Inactive,,
Brandon,Davies,USA,Brandon Davies,PHI,Brigham Young,1991-07-25T00:00:00,1610612755,sixers,B. Davies,Philadelphia,brandon_davies,203561,Forward,"Davies, Brandon",Brigham Young/USA,Active,76ers,20
Chris,Babb,USA,Chris Babb,BOS,Iowa State,1990-02-14T00:00:00,1610612738,celtics,C. Babb,Boston,chris_babb,203569,Guard,"Babb, Chris",Iowa State/USA,Active,Celtics,52
Troy,Daniels,USA,Troy Daniels,HOU,Virginia Commonwealth,1991-07-15T00:00:00,1610612745,rockets,T. Daniels,Houston,troy_daniels,203584,Guard,"Daniels, Troy",Virginia Commonwealth,Active,Rockets,30
Jamal,Crawford,USA,Jamal Crawford,LAC,Michigan,1980-03-20T00:00:00,1610612746,clippers,J. Crawford,Los Angeles,jamal_crawford,2037,Guard,"Crawford, Jamal",Michigan/USA,Active,Clippers,11
Casper,Ware,USA,Casper Ware,PHI,Long Beach State,1990-01-17T00:00:00,1610612755,sixers,C. Ware,Philadelphia,casper_ware,203810,Guard,"Ware, Casper",Long Beach State/USA,Active,76ers,17
Scotty,Hopson,USA,Scotty Hopson,CLE,Tennessee,1989-08-08T00:00:00,1610612739,cavaliers,S. Hopson,Cleveland,scotty_hopson,203816,Guard,"Hopson, Scotty",Tennessee/USA,Active,Cavaliers,24
Hedo,Turkoglu,Turkey,Hedo Turkoglu,LAC,"Istanbul, Turkey",1979-03-19T00:00:00,1610612746,clippers,H. Turkoglu,Los Angeles,hidayet_turkoglu,2045,Forward,"Turkoglu, Hedo",Efes Pilsen/Turkey,Active,Clippers,8
Tyson,Chandler,USA,Tyson Chandler,NYK,Dominquez H.S,1982-10-02T00:00:00,1610612752,knicks,T. Chandler,New York,tyson_chandler,2199,Center,"Chandler, Tyson",Dominguez HS (CA)/USA,Active,Knicks,6
Pau,Gasol,Spain,Pau Gasol,LAL,"Barcelona, Spain",1980-07-06T00:00:00,1610612747,lakers,P. Gasol,Los Angeles,pau_gasol,2200,Center-Forward,"Gasol, Pau",FC Barcelona/Spain,Active,Lakers,16
Shane,Battier,USA,Shane Battier,MIA,Duke,1978-09-09T00:00:00,1610612748,heat,S. Battier,Miami,shane_battier,2203,Forward,"Battier, Shane",Duke/USA,Active,Heat,31
Joe,Johnson,USA,Joe Johnson,BKN,Arkansas,1981-06-29T00:00:00,1610612751,nets,J. Johnson,Brooklyn,joe_johnson,2207,Guard,"Johnson, Joe",Arkansas/USA,Active,Nets,7
Richard,Jefferson,USA,Richard Jefferson,UTA,Arizona,1980-06-21T00:00:00,1610612762,jazz,R. Jefferson,Utah,richard_jefferson,2210,Forward,"Jefferson, Richard",Arizona/USA,Active,Jazz,24
Jason,Collins,USA,Jason Collins,BKN,Stanford,1978-12-02T00:00:00,1610612751,nets,J. Collins,Brooklyn,jason_collins,2215,Center,"Collins, Jason",Stanford/USA,Active,Nets,98
Zach,Randolph,USA,Zach Randolph,MEM,Michigan State,1981-07-16T00:00:00,1610612763,grizzlies,Z. Randolph,Memphis,zach_randolph,2216,Forward,"Randolph, Zach",Michigan State/USA,Active,Grizzlies,50
Gerald,Wallace,USA,Gerald Wallace,BOS,Alabama,1982-07-23T00:00:00,1610612738,celtics,G. Wallace,Boston,gerald_wallace,2222,Forward,"Wallace, Gerald",Alabama/USA,Active,Celtics,45
Samuel,Dalembert,Haiti,Samuel Dalembert,DAL,Seton Hall,1981-05-10T00:00:00,1610612742,mavericks,S. Dalembert,Dallas,samuel_dalembert,2223,Center,"Dalembert, Samuel",Seton Hall/Haiti,Active,Mavericks,1
Jamaal,Tinsley,USA,Jamaal Tinsley,,Iowa State,1978-02-28T00:00:00,0,,J. Tinsley,,jamaal_tinsley,2224,,"Tinsley, Jamaal",Iowa State/USA,Inactive,,
Tony,Parker,France,Tony Parker,SAS,"Paris, France",1982-05-17T00:00:00,1610612759,spurs,T. Parker,San Antonio,tony_parker,2225,Guard,"Parker, Tony",Paris BR/France,Active,Spurs,9
Mike,James,USA,Mike James,CHI,Duquesne,1975-06-23T00:00:00,1610612741,bulls,M. James,Chicago,mike_james,2229,Guard,"James, Mike",Duquesne/USA,Active,Bulls,8
Earl,Watson,USA,Earl Watson,POR,UCLA,1979-06-12T00:00:00,1610612757,blazers,E. Watson,Portland,earl_watson,2248,Guard,"Watson, Earl",UCLA/USA,Active,Trail Blazers,17
Chris,Andersen,USA,Chris Andersen,MIA,Blinn J.C.,1978-07-07T00:00:00,1610612748,heat,C. Andersen,Miami,chris_andersen,2365,Forward-Center,"Andersen, Chris",Blinn Junior College (TX)/USA,Active,Heat,11
Mike,Dunleavy,USA,Mike Dunleavy,CHI,Duke,1980-09-15T00:00:00,1610612741,bulls,M. Dunleavy,Chicago,mike_dunleavy,2399,Forward,"Dunleavy, Mike",Duke/USA,Active,Bulls,34
Drew,Gooden,USA,Drew Gooden,WAS,Kansas,1981-09-24T00:00:00,1610612764,wizards,D. Gooden,Washington,drew_gooden,2400,Forward,"Gooden, Drew",Kansas/USA,Active,Wizards,90
Nene,Hilario,Brazil,Nene,WAS,"Sao Carlos, Brazil",1982-09-13T00:00:00,1610612764,wizards,Nene,Washington,nene,2403,Forward-Center,Nene,Vasco de Gama/Brazil,Active,Wizards,42
Amar'e,Stoudemire,USA,Amar'e Stoudemire,NYK,Cypress Creek (FL),1982-11-16T00:00:00,1610612752,knicks,A. Stoudemire,New York,amare_stoudemire,2405,Forward-Center,"Stoudemire, Amar'e","Cypress Creek (Orlando, FL)/USA",Active,Knicks,1
Caron,Butler,USA,Caron Butler,OKC,Connecticut,1980-03-13T00:00:00,1610612760,thunder,C. Butler,Oklahoma City,caron_butler,2406,Forward,"Butler, Caron",Connecticut/USA,Active,Thunder,2
Caron,Butler,USA,Caron Butler,OKC,Connecticut,1980-03-13T00:00:00,1610612760,thunder,C. Butler,Oklahoma City,caron_butler,2406,Forward,"Butler, Caron",Connecticut/USA,Active,Thunder,2
Caron,Butler,USA,Caron Butler,OKC,Connecticut,1980-03-13T00:00:00,1610612760,thunder,C. Butler,Oklahoma City,caron_butler,2406,Forward,"Butler, Caron",Connecticut/USA,Active,Thunder,2
Melvin,Ely,USA,Melvin Ely,NOP,Fresno State,1978-05-02T00:00:00,1610612740,pelicans,M. Ely,New Orleans,melvin_ely,2408,Center-Forward,"Ely, Melvin",Fresno State/USA,Active,Pelicans,4
Tayshaun,Prince,USA,Tayshaun Prince,MEM,Kentucky,1980-02-28T00:00:00,1610612763,grizzlies,T. Prince,Memphis,tayshaun_prince,2419,Forward,"Prince, Tayshaun",Kentucky/USA,Active,Grizzlies,21
John,Salmons,USA,John Salmons,TOR,Miami,1979-12-12T00:00:00,1610612761,raptors,J. Salmons,Toronto,john_salmons,2422,Forward-Guard,"Salmons, John",Miami (Fla.)/USA,Active,Raptors,25
John,Salmons,USA,John Salmons,TOR,Miami,1979-12-12T00:00:00,1610612761,raptors,J. Salmons,Toronto,john_salmons,2422,Forward-Guard,"Salmons, John",Miami (Fla.)/USA,Active,Raptors,25
John,Salmons,USA,John Salmons,TOR,Miami,1979-12-12T00:00:00,1610612761,raptors,J. Salmons,Toronto,john_salmons,2422,Forward-Guard,"Salmons, John",Miami (Fla.)/USA,Active,Raptors,25
Roger,Mason Jr.,USA,Roger Mason Jr.,,Virginia,1980-09-10T00:00:00,0,,R. Mason Jr.,,roger_mason-jr,2427,,"Mason Jr., Roger",Virginia/USA,Inactive,,
Carlos,Boozer,USA,Carlos Boozer,CHI,Duke,1981-11-20T00:00:00,1610612741,bulls,C. Boozer,Chicago,carlos_boozer,2430,Forward,"Boozer, Carlos",Duke/USA,Active,Bulls,5
Matt,Barnes,USA,Matt Barnes,LAC,UCLA,1980-03-09T00:00:00,1610612746,clippers,M. Barnes,Los Angeles,matt_barnes,2440,Forward,"Barnes, Matt",UCLA/USA,Active,Clippers,22
Rasual,Butler,USA,Rasual Butler,IND,La Salle,1979-05-23T00:00:00,1610612754,pacers,R. Butler,Indiana,rasual_butler,2446,Guard-Forward,"Butler, Rasual",La Salle/USA,Active,Pacers,8
Luis,Scola,Argentina,Luis Scola,IND,"Buenos Aires, Argentina",1980-04-30T00:00:00,1610612754,pacers,L. Scola,Indiana,luis_scola,2449,Forward,"Scola, Luis",Tau Ceramica (Argentina)/Argentina,Active,Pacers,4
Jannero,Pargo,USA,Jannero Pargo,CHA,Arkansas,1979-10-22T00:00:00,1610612766,bobcats,J. Pargo,Charlotte,jannero_pargo,2457,Guard,"Pargo, Jannero",Arkansas/USA,Active,Bobcats,5
Reggie,Evans,USA,Reggie Evans,SAC,Iowa,1980-05-18T00:00:00,1610612758,kings,R. Evans,Sacramento,reggie_evans,2501,Forward,"Evans, Reggie",Iowa/USA,Active,Kings,30
Reggie,Evans,USA,Reggie Evans,SAC,Iowa,1980-05-18T00:00:00,1610612758,kings,R. Evans,Sacramento,reggie_evans,2501,Forward,"Evans, Reggie",Iowa/USA,Active,Kings,30
Reggie,Evans,USA,Reggie Evans,SAC,Iowa,1980-05-18T00:00:00,1610612758,kings,R. Evans,Sacramento,reggie_evans,2501,Forward,"Evans, Reggie",Iowa/USA,Active,Kings,30
LeBron,James,USA,LeBron James,MIA,St. Vincent-St. Mary HS (OH),1984-12-30T00:00:00,1610612748,heat,L. James,Miami,lebron_james,2544,Forward,"James, LeBron",St. Vincent-St. Mary HS (OH)/USA,Active,Heat,6
Carmelo,Anthony,USA,Carmelo Anthony,NYK,Syracuse,1984-05-29T00:00:00,1610612752,knicks,C. Anthony,New York,carmelo_anthony,2546,Forward,"Anthony, Carmelo",Syracuse/USA,Active,Knicks,7
Chris,Bosh,USA,Chris Bosh,MIA,Georgia Tech,1984-03-24T00:00:00,1610612748,heat,C. Bosh,Miami,chris_bosh,2547,Center-Forward,"Bosh, Chris",Georgia Tech/USA,Active,Heat,1
Dwyane,Wade,USA,Dwyane Wade,MIA,Marquette,1982-01-17T00:00:00,1610612748,heat,D. Wade,Miami,dwyane_wade,2548,Guard,"Wade, Dwyane",Marquette/USA,Active,Heat,3
Chris,Kaman,USA,Chris Kaman,LAL,Central Michigan,1982-04-28T00:00:00,1610612747,lakers,C. Kaman,Los Angeles,chris_kaman,2549,Center,"Kaman, Chris",Central Michigan/USA,Active,Lakers,9
Kirk,Hinrich,USA,Kirk Hinrich,CHI,Kansas,1981-01-02T00:00:00,1610612741,bulls,K. Hinrich,Chicago,kirk_hinrich,2550,Guard,"Hinrich, Kirk",Kansas/USA,Active,Bulls,12
Nick,Collison,USA,Nick Collison,OKC,Kansas,1980-10-26T00:00:00,1610612760,thunder,N. Collison,Oklahoma City,nick_collison,2555,Forward-Center,"Collison, Nick",Kansas/USA,Active,Thunder,4
Luke,Ridnour,USA,Luke Ridnour,CHA,Oregon,1981-02-13T00:00:00,1610612766,bobcats,L. Ridnour,Charlotte,luke_ridnour,2557,Guard,"Ridnour, Luke",Oregon/USA,Active,Bobcats,13
Luke,Ridnour,USA,Luke Ridnour,CHA,Oregon,1981-02-13T00:00:00,1610612766,bobcats,L. Ridnour,Charlotte,luke_ridnour,2557,Guard,"Ridnour, Luke",Oregon/USA,Active,Bobcats,13
Luke,Ridnour,USA,Luke Ridnour,CHA,Oregon,1981-02-13T00:00:00,1610612766,bobcats,L. Ridnour,Charlotte,luke_ridnour,2557,Guard,"Ridnour, Luke",Oregon/USA,Active,Bobcats,13
David,West,USA,David West,IND,Xavier,1980-08-29T00:00:00,1610612754,pacers,D. West,Indiana,david_west,2561,Forward,"West, David",Xavier (Ohio)/USA,Active,Pacers,21
Boris,Diaw,France,Boris Diaw,SAS,"Cormeille-en-Parisis, France",1982-04-16T00:00:00,1610612759,spurs,B. Diaw,San Antonio,boris_diaw,2564,Forward,"Diaw, Boris",Pau Orthez/France,Active,Spurs,33
Travis,Outlaw,USA,Travis Outlaw,SAC,Starkville HS (MS),1984-09-18T00:00:00,1610612758,kings,T. Outlaw,Sacramento,travis_outlaw,2566,Forward,"Outlaw, Travis",Starkville HS (MS)/USA,Active,Kings,25
Kendrick,Perkins,USA,Kendrick Perkins,OKC,Clifton J. Ozen HS (TX),1984-11-10T00:00:00,1610612760,thunder,K. Perkins,Oklahoma City,kendrick_perkins,2570,Center,"Perkins, Kendrick",Clifton J. Ozen HS (TX)/USA,Active,Thunder,5
Leandro,Barbosa,Brazil,Leandro Barbosa,PHX,"Sau Paulo, Brazil",1982-11-28T00:00:00,1610612756,suns,L. Barbosa,Phoenix,leandro_barbosa,2571,Guard,"Barbosa, Leandro",Palmeiras/Brazil,Active,Suns,10
Steve,Blake,USA,Steve Blake,GSW,Maryland,1980-02-26T00:00:00,1610612744,warriors,S. Blake,Golden State,steve_blake,2581,Guard,"Blake, Steve",Maryland/USA,Active,Warriors,25
Steve,Blake,USA,Steve Blake,GSW,Maryland,1980-02-26T00:00:00,1610612744,warriors,S. Blake,Golden State,steve_blake,2581,Guard,"Blake, Steve",Maryland/USA,Active,Warriors,25
Steve,Blake,USA,Steve Blake,GSW,Maryland,1980-02-26T00:00:00,1610612744,warriors,S. Blake,Golden State,steve_blake,2581,Guard,"Blake, Steve",Maryland/USA,Active,Warriors,25
Willie,Green,USA,Willie Green,LAC,Detroit Mercy,1981-07-28T00:00:00,1610612746,clippers,W. Green,Los Angeles,willie_green,2584,Guard,"Green, Willie",Detroit Mercy/USA,Active,Clippers,34
Zaza,Pachulia,Georgia,Zaza Pachulia,MIL,"Tbilisi, Georgia",1984-02-10T00:00:00,1610612749,bucks,Z. Pachulia,Milwaukee,zaza_pachulia,2585,Center,"Pachulia, Zaza",Ulkerspor/Georgia,Active,Bucks,27
Keith,Bogans,USA,Keith Bogans,BOS,Kentucky,1980-05-12T00:00:00,1610612738,celtics,K. Bogans,Boston,keith_bogans,2586,Guard-Forward,"Bogans, Keith",Kentucky/USA,Active,Celtics,4
Matt,Bonner,USA,Matt Bonner,SAS,Florida,1980-04-05T00:00:00,1610612759,spurs,M. Bonner,San Antonio,matt_bonner,2588,Forward-Center,"Bonner, Matt",Florida/USA,Active,Spurs,15
Mo,Williams,USA,Mo Williams,POR,Alabama,1982-12-19T00:00:00,1610612757,blazers,M. Williams,Portland,maurice_williams,2590,Guard,"Williams, Mo",Alabama/USA,Active,Trail Blazers,25
James,Jones,USA,James Jones,MIA,Miami,1980-10-04T00:00:00,1610612748,heat,J. Jones,Miami,james_jones,2592,Forward-Guard,"Jones, James",Miami (Fla.)/USA,Active,Heat,22
Kyle,Korver,USA,Kyle Korver,ATL,Creighton,1981-03-17T00:00:00,1610612737,hawks,K. Korver,Atlanta,kyle_korver,2594,Guard-Forward,"Korver, Kyle",Creighton/USA,Active,Hawks,26
Udonis,Haslem,USA,Udonis Haslem,MIA,Florida,1980-06-09T00:00:00,1610612748,heat,U. Haslem,Miami,udonis_haslem,2617,Forward,"Haslem, Udonis",Florida/USA,Active,Heat,40
Josh,Powell,USA,Josh Powell,HOU,North Carolina State,1983-01-25T00:00:00,1610612745,rockets,J. Powell,Houston,josh_powell,2694,Forward,"Powell, Josh",North Carolina State/USA,Active,Rockets,21
Dwight,Howard,USA,Dwight Howard,HOU,SW Atlanta Christian Academy (GA),1985-12-08T00:00:00,1610612745,rockets,D. Howard,Houston,dwight_howard,2730,Center-Forward,"Howard, Dwight",SW Atlanta Christian Academy (GA)/USA,Active,Rockets,12
Ben,Gordon,USA,Ben Gordon,,Connecticut,1983-04-04T00:00:00,0,,B. Gordon,,ben_gordon,2732,,"Gordon, Ben",Connecticut/USA,Inactive,,
Shaun,Livingston,USA,Shaun Livingston,BKN,Peoria Central HS (IL),1985-09-11T00:00:00,1610612751,nets,S. Livingston,Brooklyn,shaun_livingston,2733,Guard,"Livingston, Shaun",Peoria Central HS (IL)/USA,Active,Nets,14
Devin,Harris,USA,Devin Harris,DAL,Wisconsin,1983-02-27T00:00:00,1610612742,mavericks,D. Harris,Dallas,devin_harris,2734,Guard,"Harris, Devin",Wisconsin/USA,Active,Mavericks,20
Josh,Childress,USA,Josh Childress,,Stanford,1983-06-20T00:00:00,0,,J. Childress,,josh_childress,2735,,"Childress, Josh",Stanford/USA,Inactive,,
Luol,Deng,Sudan,Luol Deng,CLE,Duke,1985-04-16T00:00:00,1610612739,cavaliers,L. Deng,Cleveland,luol_deng,2736,Forward,"Deng, Luol",Duke/Sudan,Active,Cavaliers,9
Luol,Deng,Sudan,Luol Deng,CLE,Duke,1985-04-16T00:00:00,1610612739,cavaliers,L. Deng,Cleveland,luol_deng,2736,Forward,"Deng, Luol",Duke/Sudan,Active,Cavaliers,9
Luol,Deng,Sudan,Luol Deng,CLE,Duke,1985-04-16T00:00:00,1610612739,cavaliers,L. Deng,Cleveland,luol_deng,2736,Forward,"Deng, Luol",Duke/Sudan,Active,Cavaliers,9
Andre,Iguodala,USA,Andre Iguodala,GSW,Arizona,1984-01-28T00:00:00,1610612744,warriors,A. Iguodala,Golden State,andre_iguodala,2738,Forward-Guard,"Iguodala, Andre",Arizona/USA,Active,Warriors,9
Andris,Biedrins,Latvia,Andris Biedrins,,"Riga, Latvia",1986-04-02T00:00:00,0,,A. Biedrins,,andris_biedrins,2740,,"Biedrins, Andris",BK Skonto/Latvia,Inactive,,
Kris,Humphries,USA,Kris Humphries,BOS,Minnesota,1985-02-06T00:00:00,1610612738,celtics,K. Humphries,Boston,kris_humphries,2743,Center-Forward,"Humphries, Kris",Minnesota/USA,Active,Celtics,43
Al,Jefferson,USA,Al Jefferson,CHA,Prentiss HS (MS),1985-01-04T00:00:00,1610612766,bobcats,A. Jefferson,Charlotte,al_jefferson,2744,Center,"Jefferson, Al",Prentiss HS (MS)/USA,Active,Bobcats,25
Josh,Smith,USA,Josh Smith,DET,Oak Hill Academy (VA),1985-12-05T00:00:00,1610612765,pistons,J. Smith,Detroit,josh_smith,2746,Forward,"Smith, Josh","Oak Hill Academy (Mouth of Wilson, VA)/USA",Active,Pistons,6
J.R.,Smith,USA,J.R. Smith,NYK,St. Benedict's Prep (NJ),1985-09-09T00:00:00,1610612752,knicks,J. Smith,New York,jr_smith,2747,Guard-Forward,"Smith, J.R.","St. Benedict's Prep (Newark, NJ)/USA",Active,Knicks,8
Dorell,Wright,USA,Dorell Wright,POR,South Kent Prep (CT),1985-12-02T00:00:00,1610612757,blazers,D. Wright,Portland,dorell_wright,2748,Forward,"Wright, Dorell",South Kent Prep HS (CT)/USA,Active,Trail Blazers,1
Jameer,Nelson,USA,Jameer Nelson,ORL,"St. Joseph's, PA",1982-02-09T00:00:00,1610612753,magic,J. Nelson,Orlando,jameer_nelson,2749,Guard,"Nelson, Jameer",Saint Joseph's/USA,Active,Magic,14
Tony,Allen,USA,Tony Allen,MEM,Oklahoma State,1982-01-11T00:00:00,1610612763,grizzlies,T. Allen,Memphis,tony_allen,2754,Guard,"Allen, Tony",Oklahoma State/USA,Active,Grizzlies,9
Kevin,Martin,USA,Kevin Martin,MIN,Western Carolina,1983-02-01T00:00:00,1610612750,timberwolves,K. Martin,Minnesota,kevin_martin,2755,Guard,"Martin, Kevin",Western Carolina/USA,Active,Timberwolves,23
Sasha,Vujacic,Slovenia,Sasha Vujacic,,"Maribor, Slovenia",1984-03-08T00:00:00,0,,S. Vujacic,,sasha_vujacic,2756,,"Vujacic, Sasha","Maribor, Slovenia/Slovenia",Inactive,,
Beno,Udrih,Slovenia,Beno Udrih,MEM,"Sempeter, Slovenia",1982-07-05T00:00:00,1610612763,grizzlies,B. Udrih,Memphis,beno_udrih,2757,Guard,"Udrih, Beno",Breil Milano/Slovenia,Active,Grizzlies,19
Beno,Udrih,Slovenia,Beno Udrih,MEM,"Sempeter, Slovenia",1982-07-05T00:00:00,1610612763,grizzlies,B. Udrih,Memphis,beno_udrih,2757,Guard,"Udrih, Beno",Breil Milano/Slovenia,Active,Grizzlies,19
Beno,Udrih,Slovenia,Beno Udrih,MEM,"Sempeter, Slovenia",1982-07-05T00:00:00,1610612763,grizzlies,B. Udrih,Memphis,beno_udrih,2757,Guard,"Udrih, Beno",Breil Milano/Slovenia,Active,Grizzlies,19
Anderson,Varejao,Brazil,Anderson Varejao,CLE,"Santa Teresa, Brazil",1982-09-28T00:00:00,1610612739,cavaliers,A. Varejao,Cleveland,anderson_varejao,2760,Center,"Varejao, Anderson",FC Barcelona/Brazil,Active,Cavaliers,17
Royal,Ivey,USA,Royal Ivey,,Texas,1981-12-20T00:00:00,0,,R. Ivey,,royal_ivey,2767,,"Ivey, Royal",Texas/USA,Inactive,,
Trevor,Ariza,USA,Trevor Ariza,WAS,UCLA,1985-06-30T00:00:00,1610612764,wizards,T. Ariza,Washington,trevor_ariza,2772,Forward,"Ariza, Trevor",UCLA/USA,Active,Wizards,1
Kevin,Garnett,USA,Kevin Garnett,BKN,Farragut Academy HS (CHI),1976-05-19T00:00:00,1610612751,nets,K. Garnett,Brooklyn,kevin_garnett,708,Center-Forward,"Garnett, Kevin",Farragut Academy HS (IL)/USA,Active,Nets,2
Ray,Allen,USA,Ray Allen,MIA,Connecticut,1975-07-20T00:00:00,1610612748,heat,R. Allen,Miami,ray_allen,951,Guard,"Allen, Ray",Connecticut/USA,Active,Heat,34
Steve,Nash,Canada,Steve Nash,LAL,Santa Clara,1974-02-07T00:00:00,1610612747,lakers,S. Nash,Los Angeles,steve_nash,959,Guard,"Nash, Steve",Santa Clara/Canada,Active,Lakers,10
Derek,Fisher,USA,Derek Fisher,OKC,Arkansas-Little Rock,1974-08-09T00:00:00,1610612760,thunder,D. Fisher,Oklahoma City,derek_fisher,965,Guard,"Fisher, Derek",Arkansas-Little Rock/USA,Active,Thunder,6
Kobe,Bryant,USA,Kobe Bryant,LAL,Lower Merion HS (PA),1978-08-23T00:00:00,1610612747,lakers,K. Bryant,Los Angeles,kobe_bryant,977,Guard,"Bryant, Kobe",Lower Merion HS (PA)/USA,Active,Lakers,24
Jermaine,O'Neal,USA,Jermaine O'Neal,GSW,Eau Claire HS (SC),1978-10-13T00:00:00,1610612744,warriors,J. O'Neal,Golden State,jermaine_oneal,979,Center-Forward,"O'Neal, Jermaine",Eau Claire HS (SC)/USA,Active,Warriors,7
